"topicId","split","topicText","topicTarget","topicSentiment","claims.claimId","claims.stance","claims.claimCorrectedText","claims.claimOriginalText","claims.article.rawFile","claims.article.rawSpan.start","claims.article.rawSpan.end","claims.article.cleanFile","claims.article.cleanSpan.start","claims.article.cleanSpan.end","claims.Compatible","claims.claimTarget.text","claims.claimTarget.span.start","claims.claimTarget.span.end","claims.claimSentiment","claims.targetsRelation"
"644","test","This house would introduce year round schooling","year round schooling","1","210236","PRO","year-round schools showed a substantial gain in academic achievement for at-risk, low performing students","year-round schools showed a substantial gain in academic achievement for at-risk, low performing students","articles/t644/raw_2223.txt","5755","5860","articles/t644/clean_2223.txt","4175","4280","yes","year-round schools","0","18","1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210237","PRO","More frequent, short breaks provide struggling students more time for help","More frequent, short breaks provide struggling students more time for help","articles/t644/raw_2223.txt","5863","5937","articles/t644/clean_2223.txt","4282","4356","yes","More frequent, short breaks","0","27","1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210238","PRO","parents are in favor of the year-round schedule","parents are in favor of the year-round schedule","articles/t644/raw_2223.txt","6831","6878","articles/t644/clean_2223.txt","4684","4731","yes","the year-round schedule","24","47","1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210239","PRO","The year round schedule provides more opportunities for family vacations","The year round schedule provides more opportunities for family vacations","articles/t644/raw_2223.txt","7072","7144","articles/t644/clean_2223.txt","4892","4964","yes","The year round schedule","0","23","1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210240","CON","If schools are open for longer the operating and maintenance costs may increase","If schools are open for longer the operating and maintenance costs may increase","articles/t644/raw_2223.txt","7502","7581","articles/t644/clean_2223.txt","5079","5158","yes","If schools are open for longer","0","30","-1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210241","CON","Year round schooling may create difficulties for teens to be able to maintain part-time or summer job","Year round schooling may create difficulties for teens to be able to maintain part-time or summer job","articles/t644/raw_2223.txt","8205","8306","articles/t644/clean_2223.txt","5570","5671","yes","Year round schooling","0","20","-1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210242","CON","Students with attention learning disabilities may experience difficulties with longer school days","Students with attention learning disabilities may experience difficulties with longer school days","articles/t644/raw_2223.txt","8503","8600","articles/t644/clean_2223.txt","5703","5800","yes","longer school days","79","97","-1","1"
"644","test","This house would introduce year round schooling","year round schooling","1","210243","CON","Students that attend year round schooling may miss out on experiences","Students that attend year round schooling may miss out on experiences","articles/t644/raw_2223.txt","8935","9004","articles/t644/clean_2223.txt","6001","6070","yes","Students that attend year round schooling","0","41","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","191506","PRO","welfare empowers individuals","welfare empowers individuals","articles/t645/raw_2222.txt","491","519","articles/t645/clean_2222.txt","468","496","yes","welfare","0","7","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","191508","CON","Welfare breeds dependence on government aid","breeds dependence on government aid","articles/t645/raw_2222.txt","523","558","articles/t645/clean_2222.txt","500","535","yes","Welfare","0","7","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","191510","CON","Welfare only breeds dependence on the government","welfare only bred dependence on the government","articles/t645/raw_2222.txt","6888","6934","articles/t645/clean_2222.txt","4560","4606","yes","Welfare","0","7","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","191511","PRO","welfare has demonstrated some proven effects for helping impoverished families","welfare has demonstrated some proven effects for helping impoverished families","articles/t645/raw_2222.txt","9942","10020","articles/t645/clean_2222.txt","6914","6992","yes","welfare","0","7","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","191520","CON","foreign aid is seen to be serving the interests of the donor more than the recipient","foreign aid is seen to be serving the interests of the donor more than the recipient","articles/t645/raw_2213.txt","28266","28350","articles/t645/clean_2213.txt","18799","18883","yes","foreign aid","0","11","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","192211","CON","Subsidies may distort markets","Subsidies may distort markets","articles/t645/raw_2178.txt","1869","1898","articles/t645/clean_2178.txt","1272","1301","yes","Subsidies","0","9","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","192212","CON","subsidies may distort the market","subsidies may distort the market","articles/t645/raw_2178.txt","4888","4920","articles/t645/clean_2178.txt","3668","3700","yes","subsidies","0","9","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","192213","CON","Subsidies produce inefficiencies","produce inefficiencies","articles/t645/raw_2178.txt","4925","4947","articles/t645/clean_2178.txt","3705","3727","yes","Subsidies","0","9","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","192214","CON","Subsidies are inefficient","they are inefficient","articles/t645/raw_2178.txt","7956","7976","articles/t645/clean_2178.txt","6372","6392","yes","Subsidies","0","9","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","194636","PRO","Welfare reduces poverty","welfare has reduced poverty","articles/t645/raw_2191.txt","605","632","articles/t645/clean_2191.txt","244","271","yes","Welfare","0","7","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","194637","CON","Welfare sustains or even creates poverty","sustains or even creates poverty","articles/t645/raw_2191.txt","745","777","articles/t645/clean_2191.txt","380","412","yes","Welfare","0","7","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","194638","PRO","poverty decreases after countries adapt welfare programs","poverty decreases after countries adapt welfare programs","articles/t645/raw_2191.txt","1715","1771","articles/t645/clean_2191.txt","461","517","yes","welfare programs","40","56","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","194639","CON","welfare creates a dependence","welfare creates a dependence","articles/t645/raw_2191.txt","5789","5817","articles/t645/clean_2191.txt","2873","2901","yes","welfare","0","7","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","194640","CON","Welfare makes an incentive to not find work","makes an incentive to not find work","articles/t645/raw_2191.txt","5822","5857","articles/t645/clean_2191.txt","2906","2941","yes","Welfare","0","7","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","194641","CON","welfare not only increases poverty but also increases other problems","welfare not only increases poverty but also increases other problems","articles/t645/raw_2191.txt","6306","6374","articles/t645/clean_2191.txt","3240","3308","yes","welfare","0","7","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198567","PRO","Safety nets redistribute income to the poorest and most vulnerable, with an immediate impact on poverty","Safety nets redistribute income to the poorest and most vulnerable, with an immediate impact on poverty","articles/t645/raw_2190.txt","1943","2046","articles/t645/clean_2190.txt","1555","1658","yes","Safety nets","0","11","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198569","PRO","Safety nets enable households to make productive investments in their future that they may otherwise miss","Safety nets enable households to make productive investments in their future that they may otherwise miss","articles/t645/raw_2190.txt","2065","2170","articles/t645/clean_2190.txt","1675","1780","yes","Safety nets","0","11","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198570","PRO","CCT Programs have been proved to be very well-targeted and effective","CCT Programs have been proved to be very well-targeted and effective","articles/t645/raw_2190.txt","10279","10347","articles/t645/clean_2190.txt","7165","7233","yes","CCT Programs","0","12","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198571","PRO","CCT Programs are efficient tools for reducing poverty and inequality","CCT Programs are efficient tools for reducing poverty and inequality","articles/t645/raw_2190.txt","11777","11845","articles/t645/clean_2190.txt","8270","8338","yes","CCT Programs","0","12","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198572","PRO","Subsidies guarantee access to essential commodities at prices that consumers can afford","Subsidies guarantee access to essential commodities at prices that consumers can afford","articles/t645/raw_2190.txt","19036","19123","articles/t645/clean_2190.txt","13850","13937","yes","Subsidies","0","9","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198573","CON","Subsidies tend to be expensive and regressive","they tend to be expensive and regressive","articles/t645/raw_2190.txt","19375","19415","articles/t645/clean_2190.txt","14171","14211","yes","Subsidies","0","9","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198575","CON","Subsidies may distort production incentives","May distort production incentives","articles/t645/raw_2190.txt","20826","20859","articles/t645/clean_2190.txt","15536","15569","yes","Subsidies","0","9","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198576","PRO","Safety nets  protect households facing hard times from falling into deeper poverty and help them manage risk","Safety nets in low-income countries are increasingly being recognized as effective tools to reach out to the most vulnerable","articles/t645/raw_2190.txt","28238","28365","articles/t645/clean_2190.txt","21189","21313","yes","Safety nets","0","11","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198577","PRO","Safety nets protect households facing hard times from falling into deeper poverty and help them manage risk","they protect households facing hard times from falling into deeper poverty and help them manage risk","articles/t645/raw_2190.txt","28383","28483","articles/t645/clean_2190.txt","21331","21431","yes","Safety nets","0","11","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","198578","PRO","Safety nets can provide households with a cushion to invest resources more efficiently","they can provide households with a cushion to invest resources more efficiently","articles/t645/raw_2190.txt","28573","28652","articles/t645/clean_2190.txt","21521","21600","yes","Safety nets","0","11","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199614","PRO","less stratified economies are more socially just","less stratified economies are more socially just","articles/t645/raw_2232.txt","3737","3882","articles/t645/clean_2232.txt","2521","2569","yes","less stratified economies","0","25","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199616","PRO","the rich have an obligation to assist the poor, thus creating a more financially egalitarian society","the rich have an obligation to assist the poor, thus creating a more financially egalitarian society","articles/t645/raw_2232.txt","4288","4407","articles/t645/clean_2232.txt","2776","2876","yes","an obligation to assist the poor","14","46","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199617","PRO","the rich exploit the poor or otherwise gain unfair benefits, and thus should return some of those benefits","the rich exploit the poor or otherwise gain unfair benefits, and thus should return some of those benefits","articles/t645/raw_2232.txt","5040","5201","articles/t645/clean_2232.txt","3440","3546","yes","return some of those benefits","77","106","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199618","PRO","a larger middle class benefits an economy by enabling more people to be consumers","a larger middle class benefits an economy by enabling more people to be consumers","articles/t645/raw_2232.txt","5228","5313","articles/t645/clean_2232.txt","3573","3654","yes","a larger middle class","0","21","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199619","PRO","economic inequality contributes to crime","economic inequality contributes to crime","articles/t645/raw_2232.txt","5705","5747","articles/t645/clean_2232.txt","3899","3939","yes","economic inequality","0","19","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199620","PRO","a lower rate of redistribution in a given society increases the inequality found among future incomes","a lower rate of redistribution in a given society increases the inequality found among future incomes","articles/t645/raw_2232.txt","5908","6009","articles/t645/clean_2232.txt","4058","4159","yes","a lower rate of redistribution in a given society","0","49","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199621","PRO","wealth and income inequality are a cause of economic crises","wealth and income inequality are a cause of economic crises","articles/t645/raw_2232.txt","6666","6727","articles/t645/clean_2232.txt","4533","4592","yes","wealth and income inequality","0","28","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199622","PRO","Reducing wealth and income inequalities is one way to prevent or ameliorate economic crises","reducing these inequalities is one way to prevent or ameliorate economic crises","articles/t645/raw_2232.txt","6740","6819","articles/t645/clean_2232.txt","4603","4682","yes","Reducing wealth and income inequalities","0","39","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199623","PRO","Governmental redistribution of wealth improves social stability","it improves social stability","articles/t645/raw_2232.txt","8585","8613","articles/t645/clean_2232.txt","5957","5985","yes","Governmental redistribution of wealth","0","37","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199624","CON","there is no encouragement of those receiving aid to resume working","there is no encouragement of those receiving aid to resume working","articles/t645/raw_2232.txt","16797","16863","articles/t645/clean_2232.txt","11708","11774","yes","those receiving aid","29","48","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199625","CON","redistribution of legitimately obtained property cannot ever be just","redistribution of legitimately obtained property cannot ever be just","articles/t645/raw_2232.txt","20874","20942","articles/t645/clean_2232.txt","14875","14943","yes","redistribution of legitimately obtained property","0","48","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199626","CON","redistribution tends to benefit those with political clout to set spending priorities more than those in need","redistribution tends to benefit those with political clout to set spending priorities more than those in need","articles/t645/raw_2232.txt","21201","21310","articles/t645/clean_2232.txt","14984","15093","yes","redistribution","0","14","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199658","PRO","poverty, once started, is likely to continue unless there is outside intervention","poverty, once started, is likely to continue unless there is outside intervention","articles/t645/raw_2189.txt","87","168","articles/t645/clean_2189.txt","77","158","yes","outside intervention","61","81","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199927","CON","the welfare state has produced a generation of dependents who, instead of working, rely solely upon the state for income","the welfare state has produced a generation of dependents who, instead of working, rely solely upon the state for income","articles/t645/raw_2192.txt","1148","1268","articles/t645/clean_2192.txt","954","1074","yes","the welfare state","0","17","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","199929","CON","Social welfare creates dependence to the state","it creates dependence to the state","articles/t645/raw_2192.txt","4805","4839","articles/t645/clean_2192.txt","3045","3079","yes","Social welfare","0","14","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201247","PRO","Higher levels of economic inequality tend to intensify social hierarchies and generally degrade the quality of social relations","Higher levels of economic inequality tend to intensify social hierarchies and generally degrade the quality of social relations","articles/t645/raw_2221.txt","48132","48259","articles/t645/clean_2221.txt","31288","31415","yes","Higher levels of economic inequality","0","36","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201248","PRO","Economic inequality is thought to reduce distributive efficiency within society","Economic inequality is thought to reduce distributive efficiency within society","articles/t645/raw_2221.txt","48887","48970","articles/t645/clean_2221.txt","31951","32030","yes","Economic inequality","0","19","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201249","PRO","a society with more equality will have higher aggregate utility","a society with more equality will have higher aggregate utility","articles/t645/raw_2221.txt","49739","49802","articles/t645/clean_2221.txt","32763","32826","yes","a society with more equality","0","28","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201250","PRO","in societies where inequality is lower, population-wide satisfaction and happiness tend to be higher","in societies where inequality is lower, population-wide satisfaction and happiness tend to be higher","articles/t645/raw_2221.txt","49912","50012","articles/t645/clean_2221.txt","32936","33036","yes","societies where inequality is lower","3","38","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201251","CON","an increased gap between rich and poor increases the incentives for competition and innovation within an economy","an increased gap between rich and poor increases the incentives for competition and innovation within an economy","articles/t645/raw_2221.txt","53585","53709","articles/t645/clean_2221.txt","36008","36120","yes","an increased gap between rich and poor","0","38","1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201252","PRO","inequality is harmful for economic development","inequality is harmful for economic development","articles/t645/raw_2221.txt","57952","57998","articles/t645/clean_2221.txt","39584","39630","yes","inequality","0","10","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201253","CON","Redistributive policies have an adverse effect on investment and economic growth","redistributive policies that have an adverse effect on investment and economic growth","articles/t645/raw_2221.txt","58048","58133","articles/t645/clean_2221.txt","39680","39765","yes","Redistributive policies","0","23","-1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201254","PRO","economic equality is necessary for political freedom","economic equality is necessary for political freedom","articles/t645/raw_2221.txt","65963","66015","articles/t645/clean_2221.txt","46269","46321","yes","economic equality","0","17","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201255","PRO","when there is economic inequality then political inequality is assured","when there is economic inequality then political inequality is assured","articles/t645/raw_2221.txt","66028","66098","articles/t645/clean_2221.txt","46334","46404","yes","economic inequality","14","33","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201256","PRO","a certain amount of redistribution would be justified","a certain amount of redistribution would be justified","articles/t645/raw_2221.txt","68629","68682","articles/t645/clean_2221.txt","48759","48812","yes","a certain amount of redistribution","0","34","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201257","PRO","without redistribution, one generation's successful individuals would become the next generation's embedded caste","without redistribution, one generation's successful individuals would become the next generation's embedded caste","articles/t645/raw_2221.txt","69816","69929","articles/t645/clean_2221.txt","49853","49966","yes","redistribution","8","22","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201258","PRO","social justice requires redistribution of high incomes and large concentrations of wealth in a way that spreads it more widely","social justice requires redistribution of high incomes and large concentrations of wealth in a way that spreads it more widely","articles/t645/raw_2221.txt","70014","70142","articles/t645/clean_2221.txt","50033","50159","yes","redistribution of high incomes and large concentrations of wealth in a way that spreads it more widely","24","126","1","1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201259","PRO","economic inequality reduces social cohesion and increases social unrest","economic inequality reduces social cohesion and increases social unrest","articles/t645/raw_2221.txt","70959","71030","articles/t645/clean_2221.txt","50542","50613","yes","economic inequality","0","19","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","201260","PRO","economic inequality invariably translates to political inequality","economic inequality invariably translates to political inequality","articles/t645/raw_2221.txt","71517","71582","articles/t645/clean_2221.txt","50962","51027","yes","economic inequality","0","19","-1","-1"
"645","test","This house would subsidize poor communities","subsidize poor communities","1","210351","CON","The availability of government funds leads to tensions within the community","the availability of government funds has led to tensions within the community","articles/t645/raw_2211.txt","20626","20703","articles/t645/clean_2211.txt","18299","18376","yes","The availability of government funds","0","36","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","199131","CON","Because current science can't figure out exactly how life started, it must be God who caused life to start","Because current science can't figure out exactly how life started, it must be God who caused life to start","articles/t648/raw_2254.txt","6449","6555","articles/t648/clean_2254.txt","4116","4222","yes","God","78","81","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","199981","CON","there are insufficient grounds to assert authoritatively that any supreme being does not exist","there are insufficient grounds to assert authoritatively that any supreme being does not exist","articles/t648/raw_2226.txt","7572","7666","articles/t648/clean_2226.txt","985","1079","yes","to assert authoritatively that any supreme being does not exist","31","94","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","199982","CON","acknowledgment of God or the gods is a major factor in motivating people towards moral behavior","acknowledgment of God or the gods is a major factor in motivating people towards moral behavior","articles/t648/raw_2226.txt","13114","13209","articles/t648/clean_2226.txt","3083","3178","yes","acknowledgment of God or the gods","0","33","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","199983","CON","Atheism has been criticized as a faith in itself","Atheism has been criticized as a faith in itself","articles/t648/raw_2226.txt","21042","21090","articles/t648/clean_2226.txt","7070","7118","yes","Atheism","0","7","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","199984","CON","atheism systematically influences people to do bad things","atheism systematically influences people to do bad things","articles/t648/raw_2226.txt","41308","41365","articles/t648/clean_2226.txt","18096","18153","yes","atheism","0","7","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","200789","PRO","The existences of a god and of evil are logically incompatible","the existences of such a god and of evil are logically incompatible","articles/t648/raw_2242.txt","635","702","articles/t648/clean_2242.txt","225","292","yes","The existences of a god","0","23","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","200790","PRO","God cannot exist with, or would want to prevent, all evils","God cannot exist with, or would want to prevent, all evils","articles/t648/raw_2242.txt","4944","5002","articles/t648/clean_2242.txt","2630","2688","yes","God","0","3","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","200791","PRO","God and evil are logically incompatible","God and evil are logically incompatible","articles/t648/raw_2242.txt","6124","6165","articles/t648/clean_2242.txt","3502","3541","no","","","","",""
"648","test","This house believes atheism is the only way","atheism","1","200792","PRO","An omniscient, wholly good being would prevent the occurrence of any intense suffering","An omniscient, wholly good being would prevent the occurrence of any intense suffering","articles/t648/raw_2242.txt","7716","7802","articles/t648/clean_2242.txt","4496","4582","yes","An omniscient, wholly good being","0","32","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","200872","PRO","belief in a higher being is the product of fear","belief in a higher being is the product of fear","articles/t648/raw_2258.txt","1696","1743","articles/t648/clean_2258.txt","868","915","yes","belief in a higher being","0","24","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","201570","PRO","we do not need God to explain things","we do not need God to explain things","articles/t648/raw_2250.txt","7611","7647","articles/t648/clean_2250.txt","5391","5427","yes","God","15","18","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","201571","CON","the most immoral acts in human history were performed by atheists","the most immoral acts in human history were performed by atheists","articles/t648/raw_2250.txt","19172","19237","articles/t648/clean_2250.txt","14239","14304","yes","atheists","57","65","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","201572","PRO","the human race no longer needs religion","the human race no longer needs religion","articles/t648/raw_2250.txt","20405","20444","articles/t648/clean_2250.txt","15273","15312","yes","religion","31","39","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","201573","PRO","all attempts to reconcile faith with science and reason are consigned to failure","all attempts to reconcile faith with science and reason are consigned to failure","articles/t648/raw_2250.txt","22518","22598","articles/t648/clean_2250.txt","16798","16878","yes","faith","26","31","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205452","CON","human reason is incapable of providing sufficient rational grounds to justify the belief that deities either do or do not exist","human reason is incapable of providing sufficient rational grounds to justify the belief that deities either do or do not exist","articles/t648/raw_2248.txt","2496","2623","articles/t648/clean_2248.txt","731","858","no","","","","",""
"648","test","This house believes atheism is the only way","atheism","1","205453","CON","God, the beginning and end of all, can, by the natural light of human reason, be known with certainty from the works of creation","God, the beginning and end of all, can, by the natural light of human reason, be known with certainty from the works of creation","articles/t648/raw_2248.txt","10137","10265","articles/t648/clean_2248.txt","4616","4744","yes","God, the beginning and end of all","0","33","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205692","PRO","unproven religious propositions deserve as much disbelief as all other unproven propositions","unproven religious propositions deserve as much disbelief as all other unproven propositions","articles/t648/raw_2224.txt","28934","29069","articles/t648/clean_2224.txt","9635","9727","yes","unproven religious propositions","0","31","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205693","CON","atheists are quick to believe in God in times of crisis","atheists are quick to believe in God in times of crisis","articles/t648/raw_2224.txt","31495","31550","articles/t648/clean_2224.txt","10784","10839","yes","atheists","0","8","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","205694","PRO","God and other religious beliefs are human inventions","God and other religious beliefs are human inventions","articles/t648/raw_2224.txt","41765","41817","articles/t648/clean_2224.txt","15117","15169","yes","God and other religious beliefs","0","31","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205695","PRO","belief in God and religion are social functions, used by those in power to oppress the working class","belief in God and religion are social functions, used by those in power to oppress the working class","articles/t648/raw_2224.txt","42119","42219","articles/t648/clean_2224.txt","15368","15468","yes","belief in God and religion","0","26","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205696","PRO","the idea of God implies the abdication of human reason and justice","the idea of God implies the abdication of human reason and justice","articles/t648/raw_2224.txt","42256","42322","articles/t648/clean_2224.txt","15501","15567","yes","the idea of God","0","15","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205697","PRO","The idea of God is the most decisive negation of human liberty","it is the most decisive negation of human liberty","articles/t648/raw_2224.txt","42324","42373","articles/t648/clean_2224.txt","15569","15618","yes","The idea of God","0","15","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205698","PRO","The idea of God necessarily ends in the enslavement of mankind","necessarily ends in the enslavement of mankind","articles/t648/raw_2224.txt","42379","42425","articles/t648/clean_2224.txt","15624","15670","yes","The idea of God","0","15","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205699","CON","denying the existence of a god leads to moral relativism, leaving one with no moral or ethical foundation","denying the existence of a god leads to moral relativism, leaving one with no moral or ethical foundation","articles/t648/raw_2224.txt","43662","43771","articles/t648/clean_2224.txt","16364","16469","yes","denying the existence of a god","0","30","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","205700","CON","Denying the existence of a god renders life meaningless and miserable","renders life meaningless and miserable","articles/t648/raw_2224.txt","44042","44112","articles/t648/clean_2224.txt","16479","16517","yes","Denying the existence of a god","0","30","-1","1"
"648","test","This house believes atheism is the only way","atheism","1","205701","PRO","Religion is viewed as a human invention used to frighten people into following moral order","religion as a human invention used to frighten people into following moral order","articles/t648/raw_2224.txt","52776","52856","articles/t648/clean_2224.txt","20533","20613","yes","Religion","0","8","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205702","PRO","atheism is a superior basis for ethics","atheism is a superior basis for ethics","articles/t648/raw_2224.txt","105085","105123","articles/t648/clean_2224.txt","40582","40620","yes","atheism","0","7","1","1"
"648","test","This house believes atheism is the only way","atheism","1","205703","CON","religions provide a net benefit to individuals and society","religions provide a net benefit to individuals and society","articles/t648/raw_2224.txt","107420","107478","articles/t648/clean_2224.txt","41913","41971","yes","religions","0","9","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205704","PRO","religions can be harmful","religions can be harmful","articles/t648/raw_2224.txt","107503","107527","articles/t648/clean_2224.txt","41993","42017","yes","religions","0","9","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205705","PRO","reliance on divine authority lends itself to authoritarianism and dogmatism","reliance on divine authority lends itself to authoritarianism and dogmatism","articles/t648/raw_2224.txt","107593","107676","articles/t648/clean_2224.txt","42083","42158","yes","reliance on divine authority","0","28","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205766","CON","God must exist to give force to moral obligations","God must exist to give force to moral obligations","articles/t648/raw_2263.txt","761","810","articles/t648/clean_2263.txt","675","724","yes","God","0","3","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205767","CON","objective moral truths and the binding nature of obligations suggests a high power to enforce them, regarded as God","objective moral truths and the binding nature of obligations suggests a high power to enforce them, regarded as God","articles/t648/raw_2263.txt","1337","1452","articles/t648/clean_2263.txt","960","1075","yes","God","112","115","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205768","CON","only the existence of God as orthodoxly conceived could support the existence of moral order in the world","only the existence of God as orthodoxly conceived could support the existence of moral order in the world","articles/t648/raw_2263.txt","2801","2906","articles/t648/clean_2263.txt","2094","2199","yes","the existence of God as orthodoxly conceived","5","49","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205769","CON","A natural moral order requires the existence of God as orthodoxly conceived, so god must exist","A natural moral order requires the existence of God as orthodoxly conceived, so god must exist","articles/t648/raw_2263.txt","3547","3641","articles/t648/clean_2263.txt","2546","2640","yes","the existence of God as orthodoxly conceived","31","75","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205770","CON","there is not good argument for God's existence that arises from pure reason alone","there is not good argument for God's existence that arises from pure reason alone","articles/t648/raw_2263.txt","3935","4016","articles/t648/clean_2263.txt","2719","2800","yes","argument for God's existence","18","46","-1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205771","CON","all moral thought requires the assumption that God exists","all moral thought requires the assumption that God exists","articles/t648/raw_2263.txt","4348","4405","articles/t648/clean_2263.txt","3082","3139","yes","the assumption that God exists","27","57","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205772","CON","theists are able to offer justification for morality, while atheists are not","theists are able to offer justification for morality, while atheists are not","articles/t648/raw_2263.txt","5138","5228","articles/t648/clean_2263.txt","3736","3812","yes","theists","0","7","1","-1"
"648","test","This house believes atheism is the only way","atheism","1","205773","PRO","the natural is all that exists","the natural is all that exists","articles/t648/raw_2263.txt","6210","6240","articles/t648/clean_2263.txt","4667","4697","yes","the natural","0","11","1","1"
